idcaja_cierre#fecha_creado#creado_por#fecha_inicio#fecha_fin#estado#fk_idusuario#maquina
1#2023-01-18 11:05:19.4#PROGRAMADOR ADMIN#2023-01-17 12:35:47#2023-01-18 11:04:37#CERRADO#1#PC2
228#2023-04-07 05:55:32.846#JUAN#2023-04-06 21:56:51#2023-04-07 05:24:41#CERRADO#10#PC2
229#2023-04-07 17:59:14.908#LUCY#2023-04-07 05:56:47#2023-04-07 17:57:26#CERRADO#11#PC2
230#2023-04-08 05:52:38.556#JUAN#2023-04-07 18:00:33#2023-04-08 05:46:36#CERRADO#10#PC2
231#2023-04-08 13:56:55.755#CARLOS#2023-04-08 05:53:22#2023-04-08 13:18:32#CERRADO#12#PC2
232#2023-04-08 21:59:26.23#LUCY#2023-04-08 13:58:18#2023-04-08 21:56:17#CERRADO#11#PC2
233#2023-04-09 05:56:50.334#JUAN#2023-04-08 22:00:36#2023-04-09 05:32:48#CERRADO#10#PC2
234#2023-04-09 13:56:46.544#JUAN#2023-04-09 05:58:30#2023-04-09 13:41:15#CERRADO#10#PC2
235#2023-04-09 21:55:34.211#JUAN#2023-04-09 13:57:21#2023-04-09 21:53:20#CERRADO#10#PC2
236#2023-04-10 05:57:30.924#CARLOS#2023-04-09 21:57:41#2023-04-10 05:51:53#CERRADO#12#PC2
237#2023-04-10 13:53:43.319#JUAN#2023-04-10 05:58:20#2023-04-10 13:53:27#CERRADO#10#PC2
238#2023-04-10 21:55:21.888#LUCY#2023-04-10 13:54:51#2023-04-10 21:55:16#CERRADO#11#PC2
239#2023-04-11 05:58:11.253#CARLOS#2023-04-10 21:56:27#2023-04-11 05:20:15#CERRADO#12#PC2
240#2023-04-11 13:57:11.007#JUAN#2023-04-11 05:59:51#2023-04-11 13:16:15#CERRADO#10#PC2
241#2023-04-11 21:53:56.807#LUCY#2023-04-11 13:59:21#2023-04-11 21:47:43#CERRADO#11#PC2
242#2023-04-12 05:56:54.929#CARLOS#2023-04-11 21:55:00#2023-04-12 05:53:10#CERRADO#12#PC2
243#2023-04-12 13:58:26.987#JUAN#2023-04-12 05:57:55#2023-04-12 11:54:36#CERRADO#10#PC2
244#2023-04-12 21:51:59.045#LUCY#2023-04-12 13:58:58#2023-04-12 21:43:28#CERRADO#11#PC2
245#2023-04-13 05:54:07.261#CARLOS#2023-04-12 21:53:07#2023-04-13 05:39:00#CERRADO#12#PC2
246#2023-04-13 13:57:15.296#JUAN#2023-04-13 05:57:55#2023-04-13 13:19:22#CERRADO#10#PC2
247#2023-04-13 21:53:39.529#LUCY#2023-04-13 13:58:14#2023-04-13 21:49:09#CERRADO#11#PC2
248#2023-04-14 05:59:18.185#CARLOS#2023-04-13 21:54:47#2023-04-14 05:38:57#CERRADO#12#PC2
249#2023-04-14 13:57:10.173#JUAN#2023-04-14 06:00:20#2023-04-14 13:56:06#CERRADO#10#PC2
250#2023-04-14 21:52:56.279#LUCY#2023-04-14 13:58:16#2023-04-14 21:51:50#CERRADO#11#PC2
251#2023-04-15 05:51:34.857#CARLOS#2023-04-14 21:54:25#2023-04-15 05:47:38#CERRADO#12#PC2
252#2023-04-15 13:56:11.538#JUAN#2023-04-15 05:53:33#2023-04-15 13:55:17#CERRADO#10#PC2
253#2023-04-15 21:56:45.5#LUCY#2023-04-15 13:57:39#2023-04-15 21:49:57#CERRADO#11#PC2
254#2023-04-16 05:55:56.157#CARLOS#2023-04-15 21:57:57#2023-04-16 05:24:54#CERRADO#12#PC2
255#2023-04-16 17:59:49.244#LUCY#2023-04-16 05:57:48#2023-04-16 17:54:51#CERRADO#11#PC2
256#2023-04-17 05:50:32.516#JUAN#2023-04-16 18:00:46#2023-04-17 05:44:29#CERRADO#10#PC2
257#2023-04-17 13:58:34.723#LUCY#2023-04-17 06:02:18#2023-04-17 13:46:04#CERRADO#11#PC2
258#2023-04-17 21:58:32.262#CARLOS#2023-04-17 14:05:36#2023-04-17 21:54:07#CERRADO#12#PC2
259#2023-04-18 05:57:17.95#JUAN#2023-04-17 21:59:25#2023-04-18 05:50:02#CERRADO#10#PC2
260#2023-04-18 13:54:27.968#LUCY#2023-04-18 05:58:41#2023-04-18 13:34:01#CERRADO#11#PC2
261#2023-04-18 21:56:07.47#CARLOS#2023-04-18 13:55:05#2023-04-18 21:46:14#CERRADO#12#PC2
262#2023-04-19 05:50:56.876#JUAN#2023-04-18 21:58:39#2023-04-19 05:46:20#CERRADO#10#PC2
263#2023-04-19 14:03:26.368#LUCY#2023-04-19 05:58:05#2023-04-19 13:42:04#CERRADO#11#PC2
264#2023-04-19 21:55:09.408#CARLOS#2023-04-19 14:04:17#2023-04-19 21:45:55#CERRADO#12#PC2
265#2023-04-20 05:52:56.431#JUAN#2023-04-19 21:58:21#2023-04-20 05:35:29#CERRADO#10#PC2
266#2023-04-20 13:54:26.68#LUCY#2023-04-20 05:57:40#2023-04-20 12:52:00#CERRADO#11#PC2
267#2023-04-20 21:54:24.563#CARLOS#2023-04-20 13:55:04#2023-04-20 21:28:45#CERRADO#12#PC2
268#2023-04-21 05:53:20.093#JUAN#2023-04-20 21:55:27#2023-04-21 05:48:31#CERRADO#10#PC2
269#2023-04-21 13:53:32.39#LUCY#2023-04-21 05:55:49#2023-04-21 13:49:11#CERRADO#11#PC2
270#2023-04-21 21:55:51.073#CARLOS#2023-04-21 13:54:32#2023-04-21 21:36:41#CERRADO#12#PC2
271#2023-04-22 05:58:23.21#JUAN#2023-04-21 21:57:31#2023-04-22 05:07:26#CERRADO#10#PC2
272#2023-04-22 13:56:22.325#LUCY#2023-04-22 05:59:42#2023-04-22 13:44:39#CERRADO#11#PC2
273#2023-04-22 21:58:21.257#CARLOS#2023-04-22 13:58:12#2023-04-22 21:58:03#CERRADO#12#PC2
274#2023-04-23 06:01:28.018#JUAN#2023-04-22 22:00:37#2023-04-23 06:01:17#CERRADO#10#PC2
275#2023-04-23 17:59:26.611#LUCY#2023-04-23 06:02:32#2023-04-23 17:59:16#CERRADO#11#PC2
276#2023-04-24 05:55:12.965#CARLOS#2023-04-23 18:00:42#2023-04-24 05:41:05#CERRADO#12#PC2
277#2023-04-24 13:57:47.254#LUCY#2023-04-24 05:56:27#2023-04-24 13:56:59#CERRADO#11#PC2
278#2023-04-24 21:56:40.318#JUAN#2023-04-24 13:58:27#2023-04-24 21:56:33#CERRADO#10#PC2
279#2023-04-25 05:58:02.127#CARLOS#2023-04-24 21:58:28#2023-04-25 04:13:16#CERRADO#12#PC2
280#2023-04-25 13:52:17.698#LUCY#2023-04-25 05:58:47#2023-04-25 13:40:27#CERRADO#11#PC2
281#2023-04-25 21:59:00.201#JUAN#2023-04-25 13:53:21#2023-04-25 21:58:30#CERRADO#10#PC2
282#2023-04-26 05:56:54.437#CARLOS#2023-04-25 22:00:26#2023-04-26 05:35:26#CERRADO#12#PC2
283#2023-04-26 13:58:05.536#LUCY#2023-04-26 06:02:49#2023-04-26 13:46:03#CERRADO#11#PC2
284#2023-04-26 21:57:36.975#JUAN#2023-04-26 13:58:57#2023-04-26 21:54:34#CERRADO#10#PC2
285#2023-04-27 05:51:51.414#CARLOS#2023-04-26 21:58:38#2023-04-27 05:50:21#CERRADO#12#PC2
286#2023-04-27 13:56:36.013#LUCY#2023-04-27 05:53:40#2023-04-27 13:49:39#CERRADO#11#PC2
287#2023-04-27 21:58:22.447#JUAN#2023-04-27 13:57:31#2023-04-27 21:58:10#CERRADO#10#PC2
288#2023-04-28 05:55:48.236#CARLOS#2023-04-27 21:59:52#2023-04-28 05:36:51#CERRADO#12#PC2
289#2023-04-28 14:00:34.806#LUCY#2023-04-28 05:59:29#2023-04-28 14:00:27#CERRADO#11#PC2
290#2023-04-28 21:57:21.088#JUAN#2023-04-28 14:01:12#2023-04-28 21:55:06#CERRADO#10#PC2
291#2023-04-29 05:56:43.168#CARLOS#2023-04-28 21:58:51#2023-04-29 05:18:11#CERRADO#12#PC2
292#2023-04-29 13:55:23.281#LUCY#2023-04-29 05:57:59#2023-04-29 13:51:50#CERRADO#11#PC2
293#2023-04-29 21:56:43.955#JUAN#2023-04-29 13:56:23#2023-04-29 21:56:32#CERRADO#10#PC2
294#2023-04-30 06:02:15.646#CARLOS#2023-04-29 21:58:42#2023-04-30 05:55:57#CERRADO#12#PC2
295#2023-04-30 17:54:22.412#LUCY#2023-04-30 06:04:16#2023-04-30 17:53:07#CERRADO#11#PC2
296#2023-05-01 05:59:31.692#JUAN#2023-04-30 17:55:29#2023-05-01 05:59:20#CERRADO#10#PC2
297#2023-05-01 13:52:26.23#CARLOS#2023-05-01 06:00:53#2023-05-01 13:24:52#CERRADO#12#PC2
298#2023-05-01 21:57:23.864#LUCY#2023-05-01 13:56:51#2023-05-01 21:53:44#CERRADO#11#PC2
299#2023-05-02 05:56:57.203#JUAN#2023-05-01 22:02:25#2023-05-02 05:51:03#CERRADO#10#PC2
300#2023-05-02 13:56:14.837#CARLOS#2023-05-02 06:00:46#2023-05-02 13:16:20#CERRADO#12#PC2
301#2023-05-02 21:56:48.474#LUCY#2023-05-02 13:56:47#2023-05-02 21:55:09#CERRADO#11#PC2
302#2023-05-03 05:56:44.546#JUAN#2023-05-02 21:58:32#2023-05-03 05:32:14#CERRADO#10#PC2
303#2023-05-03 17:56:46.248#CARLOS#2023-05-03 05:59:57#2023-05-03 17:42:16#CERRADO#12#PC2
304#2023-05-04 05:57:38.746#JUAN#2023-05-03 17:58:54#2023-05-04 05:57:14#CERRADO#10#PC2
305#2023-05-04 13:51:44.593#CARLOS#2023-05-04 05:59:21#2023-05-04 13:49:09#CERRADO#12#PC2
306#2023-05-04 21:59:36.946#LUCY#2023-05-04 13:54:25#2023-05-04 21:53:55#CERRADO#11#PC2
307#2023-05-05 05:55:26.318#JUAN#2023-05-04 22:01:04#2023-05-05 04:34:49#CERRADO#10#PC2
308#2023-05-05 13:56:54.653#CARLOS#2023-05-05 05:56:26#2023-05-05 13:44:06#CERRADO#12#PC2
309#2023-05-05 21:54:00.98#LUCY#2023-05-05 13:57:32#2023-05-05 21:53:52#CERRADO#11#PC2
310#2023-05-06 05:54:48.453#JUAN#2023-05-05 21:56:04#2023-05-06 05:13:06#CERRADO#10#PC2
311#2023-05-06 13:59:33.825#CARLOS#2023-05-06 05:57:16#2023-05-06 13:52:46#CERRADO#12#PC2
312#2023-05-06 21:58:28.593#LUCY#2023-05-06 14:02:37#2023-05-06 21:50:07#CERRADO#11#PC2
313#2023-05-07 06:01:53.072#JUAN#2023-05-06 21:59:40#2023-05-07 06:01:41#CERRADO#10#PC2
314#2023-05-07 17:58:04.124#LUCY#2023-05-07 06:03:03#2023-05-07 17:56:00#CERRADO#11#PC2
315#2023-05-08 05:53:46.36#CARLOS#2023-05-07 17:59:36#2023-05-08 05:30:13#CERRADO#12#PC2
316#2023-05-08 13:56:21.471#JUAN#2023-05-08 05:57:25#2023-05-08 13:46:25#CERRADO#10#PC2
317#2023-05-08 21:52:23.831#LUCY#2023-05-08 13:57:28#2023-05-08 21:52:14#CERRADO#11#PC2
318#2023-05-09 05:59:10.053#CARLOS#2023-05-08 21:54:58#2023-05-09 05:28:41#CERRADO#12#PC2
319#2023-05-09 13:55:51.396#JUAN#2023-05-09 06:00:06#2023-05-09 11:56:27#CERRADO#10#PC2
320#2023-05-09 21:54:12.028#LUCY#2023-05-09 13:57:23#2023-05-09 21:41:52#CERRADO#11#PC2
321#2023-05-10 06:01:16.495#CARLOS#2023-05-09 21:55:51#2023-05-10 05:37:16#CERRADO#12#PC2
322#2023-05-10 13:56:39.644#JUAN#2023-05-10 06:02:37#2023-05-10 13:55:55#CERRADO#10#PC2
323#2023-05-10 21:54:55.284#LUCY#2023-05-10 13:57:42#2023-05-10 21:54:44#CERRADO#11#PC2
324#2023-05-11 06:03:44.122#CARLOS#2023-05-10 21:55:50#2023-05-11 05:44:05#CERRADO#12#PC2
325#2023-05-11 13:57:48.483#JUAN#2023-05-11 06:04:35#2023-05-11 13:57:33#CERRADO#10#PC2
326#2023-05-11 21:59:27.837#LUCY#2023-05-11 13:59:01#2023-05-11 21:48:17#CERRADO#11#PC2
327#2023-05-12 06:05:58.95#CARLOS#2023-05-11 22:00:31#2023-05-12 06:04:27#CERRADO#12#PC2
328#2023-05-12 13:59:18.183#JUAN#2023-05-12 06:10:12#2023-05-12 13:59:06#CERRADO#10#PC2
329#2023-05-12 21:55:52.082#LUCY#2023-05-12 13:59:52#2023-05-12 21:49:27#CERRADO#11#PC2
330#2023-05-13 06:00:36.676#CARLOS#2023-05-12 21:57:01#2023-05-13 05:36:35#CERRADO#12#PC2
331#2023-05-13 13:57:40.573#JUAN#2023-05-13 06:01:34#2023-05-13 13:54:11#CERRADO#10#PC2
332#2023-05-13 21:51:28.529#LUCY#2023-05-13 13:58:33#2023-05-13 21:51:20#CERRADO#11#PC2
333#2023-05-14 05:55:12.473#CARLOS#2023-05-13 21:52:31#2023-05-14 05:45:29#CERRADO#12#PC2
334#2023-05-14 13:55:22.851#JUAN#2023-05-14 05:56:12#2023-05-14 13:44:02#CERRADO#10#PC2
335#2023-05-14 21:58:20.493#CARLOS#2023-05-14 13:56:35#2023-05-14 21:49:27#CERRADO#12#PC2
336#2023-05-15 05:55:16.608#JUAN#2023-05-14 21:59:12#2023-05-15 05:48:45#CERRADO#10#PC2
337#2023-05-15 14:00:04.201#LUCY#2023-05-15 06:01:01#2023-05-15 13:59:13#CERRADO#11#PC2
338#2023-05-15 21:58:05.307#CARLOS#2023-05-15 14:00:35#2023-05-15 21:45:10#CERRADO#12#PC2
339#2023-05-16 05:57:26.549#JUAN#2023-05-15 22:00:15#2023-05-16 05:57:14#CERRADO#10#PC2
340#2023-05-16 14:02:25.59#LUCY#2023-05-16 05:59:24#2023-05-16 13:58:14#CERRADO#11#PC2
341#2023-05-16 21:56:49.383#CARLOS#2023-05-16 14:03:17#2023-05-16 21:48:44#CERRADO#12#PC2
342#2023-05-17 05:56:00.522#JUAN#2023-05-16 21:59:29#2023-05-17 05:45:17#CERRADO#10#PC2
343#2023-05-17 13:54:57.227#LUCY#2023-05-17 06:00:13#2023-05-17 13:53:14#CERRADO#11#PC2
344#2023-05-17 21:58:51.284#CARLOS#2023-05-17 13:56:11#2023-05-17 21:39:44#CERRADO#12#PC2
345#2023-05-18 05:56:03.233#JUAN#2023-05-17 05:58:08#2023-05-18 05:48:02#CERRADO#10#PC2
346#2023-05-18 13:57:17.321#LUCY#2023-05-18 05:57:34#2023-05-18 13:42:03#CERRADO#11#PC2
347#2023-05-18 21:57:55.531#CARLOS#2023-05-18 13:59:17#2023-05-18 21:49:46#CERRADO#12#PC2
348#2023-05-19 05:55:34.869#JUAN#2023-05-18 21:59:30#2023-05-19 05:45:17#CERRADO#10#PC2
349#2023-05-19 13:58:28.8#LUCY#2023-05-19 05:56:16#2023-05-19 13:40:39#CERRADO#11#PC2
350#2023-05-19 21:54:15.81#CARLOS#2023-05-19 13:59:27#2023-05-19 21:46:28#CERRADO#12#PC2
351#2023-05-20 05:56:23.804#JUAN#2023-05-19 21:55:07#2023-05-20 05:22:40#CERRADO#10#PC2
352#2023-05-20 13:51:45.724#LUCY#2023-05-20 05:58:02#2023-05-20 13:50:06#CERRADO#11#PC2
353#2023-05-20 21:55:33.223#CARLOS#2023-05-20 13:53:52#2023-05-20 21:52:15#CERRADO#12#PC2
354#2023-05-21 05:58:15.307#JUAN#2023-05-20 21:58:02#2023-05-21 05:53:45#CERRADO#10#PC2
355#2023-05-21 17:59:59.302#LUCY#2023-05-21 05:59:17#2023-05-21 17:35:37#CERRADO#11#PC2
356#2023-05-22 05:52:28.274#CARLOS#2023-05-21 18:01:25#2023-05-22 05:10:52#CERRADO#12#PC2
357#2023-05-22 13:59:41.068#LUCY#2023-05-22 05:58:28#2023-05-22 13:51:46#CERRADO#11#PC2
358#2023-05-22 21:57:45.83#JUAN#2023-05-22 14:02:15#2023-05-22 21:57:37#CERRADO#10#PC2
359#2023-05-23 05:56:15.965#CARLOS#2023-05-22 21:58:43#2023-05-23 05:41:37#CERRADO#12#PC2
360#2023-05-23 13:56:43.883#LUCY#2023-05-23 05:56:57#2023-05-23 13:33:10#CERRADO#11#PC2
361#2023-05-23 21:56:34.925#JUAN#2023-05-23 13:58:13#2023-05-23 21:55:55#CERRADO#10#PC2
362#2023-05-24 06:19:17.785#CARLOS#2023-05-23 21:58:53#2023-05-24 06:19:04#CERRADO#12#PC2
363#2023-05-24 13:57:48.251#LUCY#2023-05-24 06:19:57#2023-05-24 13:29:35#CERRADO#11#PC2
364#2023-05-24 21:57:15.492#JUAN#2023-05-24 13:59:37#2023-05-24 21:56:08#CERRADO#10#PC2
365#2023-05-25 05:58:15.492#CARLOS#2023-05-24 21:59:09#2023-05-25 05:55:40#CERRADO#12#PC2
366#2023-05-25 13:59:15.867#LUCY#2023-05-25 05:59:00#2023-05-25 13:05:51#CERRADO#11#PC2
367#2023-05-25 21:58:34.652#JUAN#2023-05-25 14:03:31#2023-05-25 21:58:22#CERRADO#10#PC2
368#2023-05-26 05:57:15.169#CARLOS#2023-05-25 21:59:41#2023-05-26 05:30:13#CERRADO#12#PC2
369#2023-05-26 14:12:47.518#LUCY#2023-05-26 06:02:07#2023-05-26 13:42:13#CERRADO#11#PC2
370#2023-05-26 21:57:10.509#JUAN#2023-05-26 14:14:42#2023-05-26 21:56:42#CERRADO#10#PC2
371#2023-05-27 05:50:45.183#CARLOS#2023-05-26 21:58:09#2023-05-27 05:23:18#CERRADO#12#PC2
372#2023-05-27 13:59:03.82#LUCY#2023-05-27 05:59:11#2023-05-27 13:58:43#CERRADO#11#PC2
373#2023-05-27 21:58:11.585#JUAN#2023-05-27 14:00:12#2023-05-27 21:57:57#CERRADO#10#PC2
374#2023-05-28 05:58:02.758#CARLOS#2023-05-27 21:59:25#2023-05-28 05:41:45#CERRADO#12#PC2
375#2023-05-28 13:54:10.81#LUCY#2023-05-28 06:03:12#2023-05-28 13:45:07#CERRADO#11#PC2
376#2023-05-28 21:54:52.318#CARLOS#2023-05-28 13:54:45#2023-05-28 21:48:31#CERRADO#12#PC2
377#2023-05-29 05:52:59.733#JUAN#2023-05-28 21:56:52#2023-05-29 05:45:51#CERRADO#10#PC2
378#2023-05-29 14:05:49.786#CARLOS#2023-05-29 05:58:24#2023-05-29 13:42:11#CERRADO#12#PC2
379#2023-05-29 21:56:53.685#LUCY#2023-05-29 14:07:31#2023-05-29 21:33:25#CERRADO#11#PC2
380#2023-05-30 05:59:18.26#JUAN#2023-05-29 21:57:47#2023-05-30 04:05:50#CERRADO#10#PC2
381#2023-05-30 13:54:44.944#CARLOS#2023-05-30 06:00:26#2023-05-30 13:48:39#CERRADO#12#PC2
382#2023-05-30 21:58:15.166#LUCY#2023-05-30 13:55:15#2023-05-30 21:50:37#CERRADO#11#PC2
383#2023-05-31 05:57:55.13#JUAN#2023-05-30 21:59:13#2023-05-31 05:53:30#CERRADO#10#PC2
384#2023-05-31 14:02:48.184#CARLOS#2023-05-31 06:01:50#2023-05-31 13:54:33#CERRADO#12#PC2
385#2023-05-31 21:58:53.313#LUCY#2023-05-31 14:05:21#2023-05-31 21:45:30#CERRADO#11#PC2
386#2023-06-01 05:59:36.971#JUAN#2023-05-31 22:00:04#2023-06-01 05:36:45#CERRADO#10#PC2
387#2023-06-01 14:01:47.416#CARLOS#2023-06-01 06:01:27#2023-06-01 13:21:22#CERRADO#12#PC2
388#2023-06-01 22:02:01.848#LUCY#2023-06-01 14:02:38#2023-06-01 21:57:43#CERRADO#11#PC2
389#2023-06-02 06:00:46.976#JUAN#2023-06-01 22:03:01#2023-06-02 05:18:10#CERRADO#10#PC2
390#2023-06-02 13:56:03.914#CARLOS#2023-06-02 06:01:29#2023-06-02 13:10:32#CERRADO#12#PC2
391#2023-06-02 22:01:05.57#LUCY#2023-06-02 14:00:38#2023-06-02 21:56:37#CERRADO#11#PC2
392#2023-06-03 06:06:36.392#JUAN#2023-06-02 22:02:07#2023-06-03 05:22:07#CERRADO#10#PC2
393#2023-06-03 14:04:16.734#CARLOS#2023-06-03 06:09:19#2023-06-03 13:58:07#CERRADO#12#PC2
394#2023-06-03 22:01:41.331#LUCY#2023-06-02 22:05:13#2023-06-03 22:01:08#CERRADO#11#PC2
395#2023-06-04 06:01:15.207#JUAN#2023-06-03 22:02:28#2023-06-04 06:00:48#CERRADO#10#PC2
396#2023-06-04 14:00:46.533#CARLOS#2023-06-04 06:02:25#2023-06-04 13:59:24#CERRADO#12#PC2
397#2023-06-04 21:58:03.833#JUAN#2023-06-04 14:01:29#2023-06-04 21:57:37#CERRADO#10#PC2
398#2023-06-05 05:55:22.267#CARLOS#2023-06-04 21:58:57#2023-06-05 05:40:18#CERRADO#12#PC2
399#2023-06-05 14:00:13.127#JUAN#2023-06-04 22:00:43#2023-06-05 13:59:19#CERRADO#10#PC2
400#2023-06-05 21:53:46.357#LUCY#2023-06-04 22:01:52#2023-06-05 21:45:02#CERRADO#11#PC2
401#2023-06-06 06:00:03.24#CARLOS#2023-06-05 21:54:39#2023-06-06 05:31:10#CERRADO#12#PC2
402#2023-06-06 13:55:16.943#JUAN#2023-06-06 06:01:40#2023-06-06 13:54:20#CERRADO#10#PC2
403#2023-06-06 21:55:10.506#LUCY#2023-06-06 13:55:56#2023-06-06 21:45:46#CERRADO#11#PC2
404#2023-06-07 06:04:30.112#CARLOS#2023-06-06 21:56:32#2023-06-07 04:40:10#CERRADO#12#PC2
405#2023-06-07 13:58:30.767#JUAN#2023-06-07 06:05:29#2023-06-07 13:57:48#CERRADO#10#PC2
406#2023-06-07 21:56:42.127#LUCY#2023-06-07 13:59:05#2023-06-07 21:56:00#CERRADO#11#PC2
407#2023-06-08 06:00:50.714#CARLOS#2023-06-07 21:58:59#2023-06-08 05:40:27#CERRADO#12#PC2
408#2023-06-08 13:56:36.945#JUAN#2023-06-08 06:01:41#2023-06-08 13:19:43#CERRADO#10#PC2
409#2023-06-08 21:57:54.759#LUCY#2023-06-08 13:57:28#2023-06-08 21:49:11#CERRADO#11#PC2
410#2023-06-09 06:01:17.204#CARLOS#2023-06-08 22:00:05#2023-06-09 05:35:41#CERRADO#12#PC2
411#2023-06-09 13:56:55.471#JUAN#2023-06-09 06:02:37#2023-06-09 13:34:11#CERRADO#10#PC2
412#2023-06-09 21:56:41.271#LUCY#2023-06-09 13:59:40#2023-06-09 21:43:45#CERRADO#11#PC2
413#2023-06-10 06:08:33.301#CARLOS#2023-06-09 21:57:35#2023-06-10 06:03:44#CERRADO#12#PC2
414#2023-06-10 13:58:35.3#JUAN#2023-06-10 06:09:32#2023-06-10 13:58:25#CERRADO#10#PC2
415#2023-06-10 21:57:43.138#LUCY#2023-06-10 14:00:20#2023-06-10 21:45:30#CERRADO#11#PC2
416#2023-06-11 05:55:40.368#CARLOS#2023-06-10 21:58:57#2023-06-11 05:52:47#CERRADO#12#PC2
417#2023-06-11 17:59:17.175#LUCY#2023-06-11 05:56:38#2023-06-11 17:58:25#CERRADO#11#PC2
418#2023-06-12 05:56:20.93#JUAN#2023-06-11 18:00:19#2023-06-12 05:55:36#CERRADO#10#PC2
419#2023-06-12 13:55:38.488#LUCY#2023-06-12 05:57:13#2023-06-12 13:33:29#CERRADO#11#PC2
420#2023-06-12 21:59:54.845#CARLOS#2023-06-12 13:57:24#2023-06-12 20:51:18#CERRADO#12#PC2
421#2023-06-13 06:00:48.753#JUAN#2023-06-12 22:02:08#2023-06-13 05:15:37#CERRADO#10#PC2
422#2023-06-13 14:01:41.478#LUCY#2023-06-13 06:04:31#2023-06-13 13:57:05#CERRADO#11#PC2
423#2023-06-13 21:56:23.485#CARLOS#2023-06-13 14:02:16#2023-06-13 21:53:24#CERRADO#12#PC2
424#2023-06-14 06:00:54.085#JUAN#2023-06-13 21:58:09#2023-06-14 06:00:21#CERRADO#10#PC2
425#2023-06-14 14:15:06.867#LUCY#2023-06-14 06:01:29#2023-06-14 13:47:41#CERRADO#11#PC2
426#2023-06-14 21:59:30.02#CARLOS#2023-06-14 14:16:14#2023-06-14 21:55:29#CERRADO#12#PC2
427#2023-06-15 06:00:39.023#JUAN#2023-06-14 22:01:07#2023-06-15 05:46:56#CERRADO#10#PC2
428#2023-06-15 13:56:25.334#LUCY#2023-06-15 06:01:08#2023-06-15 12:58:19#CERRADO#11#PC2
429#2023-06-15 22:02:10.724#CARLOS#2023-06-15 14:00:15#2023-06-15 21:56:06#CERRADO#12#PC2
430#2023-06-16 05:58:34.686#JUAN#2023-06-15 22:03:07#2023-06-16 05:57:04#CERRADO#10#PC2
431#2023-06-16 14:01:45.004#LUCY#2023-06-16 06:01:18#2023-06-16 13:56:29#CERRADO#11#PC2
432#2023-06-16 21:59:45.549#CARLOS#2023-06-16 14:02:26#2023-06-16 21:56:31#CERRADO#12#PC2
433#2023-06-17 05:58:17.008#JUAN#2023-06-16 22:01:17#2023-06-17 04:02:52#CERRADO#10#PC2
434#2023-06-17 13:56:27.878#LUCY#2023-06-17 06:01:08#2023-06-17 13:50:29#CERRADO#11#PC2
435#2023-06-17 21:58:10.019#CARLOS#2023-06-17 13:59:22#2023-06-17 21:50:55#CERRADO#12#PC2
436#2023-06-18 05:57:27.14#JUAN#2023-06-17 22:00:30#2023-06-18 05:48:29#CERRADO#10#PC2
437#2023-06-18 17:55:02.858#JUAN#2023-06-18 05:58:56#2023-06-18 17:51:44#CERRADO#10#PC2
438#2023-06-19 06:08:15.227#CARLOS#2023-06-18 17:55:51#2023-06-19 06:05:51#CERRADO#12#PC2
439#2023-06-19 13:58:10.433#LUCY#2023-06-17 13:58:09#2023-06-19 13:09:59#CERRADO#11#PC2
440#2023-06-19 22:02:26.631#JUAN#2023-06-19 13:59:51#2023-06-19 22:01:42#CERRADO#10#PC2
441#2023-06-20 05:59:07.293#CARLOS#2023-06-19 22:03:21#2023-06-20 04:44:58#CERRADO#12#PC2
442#2023-06-20 13:53:52.106#LUCY#2023-06-20 06:03:31#2023-06-20 13:37:07#CERRADO#11#PC2
443#2023-06-20 22:02:00.777#JUAN#2023-06-20 13:54:37#2023-06-20 21:51:07#CERRADO#10#PC2
444#2023-06-21 05:57:52.861#CARLOS#2023-06-20 22:03:06#2023-06-21 05:44:28#CERRADO#12#PC2
445#2023-06-21 13:55:19.747#LUCY#2023-06-21 05:58:57#2023-06-21 13:51:45#CERRADO#11#PC2
446#2023-06-21 22:00:39.163#JUAN#2023-06-21 13:56:18#2023-06-21 21:48:58#CERRADO#10#PC2
447#2023-06-22 05:55:48.789#CARLOS#2023-06-21 22:02:01#2023-06-22 05:42:19#CERRADO#12#PC2
448#2023-06-22 13:59:12.571#LUCY#2023-06-22 05:57:18#2023-06-22 13:46:51#CERRADO#11#PC2
449#2023-06-22 21:58:22.064#JUAN#2023-06-22 14:01:10#2023-06-22 21:57:39#CERRADO#10#PC2
450#2023-06-23 06:00:46.938#CARLOS#2023-06-22 22:00:39#2023-06-23 05:18:00#CERRADO#12#PC2
451#2023-06-23 14:05:29.014#LUCY#2023-06-23 06:01:47#2023-06-23 14:01:55#CERRADO#11#PC2
452#2023-06-23 21:59:13.573#JUAN#2023-06-23 14:06:03#2023-06-23 21:58:28#CERRADO#10#PC2
453#2023-06-24 06:00:29.668#CARLOS#2023-06-23 22:00:04#2023-06-24 05:37:36#CERRADO#12#PC2
454#2023-06-24 14:03:31.123#LUCY#2023-06-24 06:02:13#2023-06-24 13:48:25#CERRADO#11#PC2
455#2023-06-24 21:57:32.094#JUAN#2023-06-24 14:04:58#2023-06-24 21:42:02#CERRADO#10#PC2
456#2023-06-25 05:56:21.637#CARLOS#2023-06-24 21:59:48#2023-06-25 05:43:47#CERRADO#12#PC2
457#2023-06-25 17:59:38.321#LUCY#2023-06-25 05:57:46#2023-06-25 17:51:43#CERRADO#11#PC2
